image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61728,HIGH,https://avd.aquasec.com/nvd/cve-2025-61728,home/klipper-helm/.local/share/helm/plugins/helm-mapkubeapis/bin/mapkubeapis,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61726,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-61726,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61728,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-61728,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61726,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-61726,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,usr/bin/helm,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,
rancher/klipper-helm:v0.9.12-build20251215,k3s/v1.33.7,stdlib,v1.24.11,gobinary,CVE-2025-61728,HIGH,https://avd.aquasec.com/nvd/cve-2025-61728,usr/bin/helm,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libcrypto3,3.3.3-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,affected,
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libcrypto3,3.3.3-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,affected,
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libssl3,3.3.3-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,affected,
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libcrypto3,3.3.3-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libssl3,3.3.3-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-lb:v0.4.13,k3s/v1.33.7,libssl3,3.3.3-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/klipper-lb:v0.4.13 (alpine 3.21.3),3.3.6-r0,false,not_affected,vulnerable_code_not_in_execute_path
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libcrypto3,3.5.4-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libcrypto3,3.5.4-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libcrypto3,3.5.4-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libssl3,3.5.4-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libssl3,3.5.4-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,libssl3,3.5.4-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,stdlib,v1.25.5,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,stdlib,v1.25.5,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,usr/bin/local-path-provisioner,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,stdlib,v1.25.5,gobinary,CVE-2025-61726,HIGH,https://avd.aquasec.com/nvd/cve-2025-61726,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_in_execute_path
rancher/local-path-provisioner:v0.0.34,k3s/v1.33.7,stdlib,v1.25.5,gobinary,CVE-2025-61728,HIGH,https://avd.aquasec.com/nvd/cve-2025-61728,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_present
